frame,gps_longitude,gps_latitude,gps_azimuth
776,36.177756,120.487688,185.202167
777,36.177756,120.487688,185.202167
778,36.177756,120.487688,185.202865
779,36.177756,120.487688,185.202865
780,36.177756,120.487688,185.203169
781,36.177756,120.487688,185.203169
782,36.177756,120.487688,185.203829
783,36.177756,120.487688,185.203829
784,36.177756,120.487688,185.203470
785,36.177756,120.487688,185.203470
786,36.177756,120.487688,185.203470
787,36.177756,120.487688,185.203470
788,36.177756,120.487688,185.204673
789,36.177756,120.487688,185.204673
790,36.177756,120.487688,185.203393
791,36.177756,120.487688,185.203393
792,36.177756,120.487688,185.203393
793,36.177756,120.487688,185.203393
794,36.177756,120.487688,185.204361
795,36.177756,120.487688,185.204361
796,36.177756,120.487688,185.201779
797,36.177756,120.487688,185.201779
798,36.177756,120.487688,185.199769
799,36.177756,120.487688,185.199769
800,36.177756,120.487688,185.200769
801,36.177756,120.487688,185.200769
802,36.177756,120.487688,185.200769
803,36.177756,120.487688,185.200769
804,36.177756,120.487688,185.202172
805,36.177756,120.487688,185.202172
806,36.177756,120.487688,185.202172
807,36.177756,120.487688,185.202172
808,36.177756,120.487688,185.200380
809,36.177756,120.487688,185.200380
810,36.177756,120.487688,185.200380
811,36.177756,120.487688,185.200380
